SUMLEV,REGION,DIVISION,STATE,COUNTY,STNAME,CTYNAME,POPESTIMATE2018,NPOPCHG_2018,BIRTHS2018,DEATHS2018,NATURALINC2018,INTERNATIONALMIG2018,DOMESTICMIG2018,NETMIG2018,RESIDUAL2018,GQESTIMATES2018,RBIRTH2018,RDEATH2018,RNATURALINC2018,RINTERNATIONALMIG2018,RDOMESTICMIG2018,RNETMIG2018
50,3,7,5,89,Arkansas,Marion County,16722,262,170,276,-106,5,363,368,0,141,10.2465192,16.63552529,-6.389006088,0.301368212,21.87933217,22.18070038
50,3,7,5,91,Arkansas,Miller County,43592,-292,568,470,98,-21,-369,-390,0,1474,12.98641913,10.74580456,2.240614569,-0.480131693,-8.436599753,-8.916731446
50,3,7,5,93,Arkansas,Mississippi County,41239,-834,587,512,75,-16,-897,-913,4,813,14.09160745,12.29114653,1.800460918,-0.384098329,-21.53351258,-21.91761091
50,3,7,5,95,Arkansas,Monroe County,6900,-152,86,119,-33,0,-119,-119,0,84,12.32798165,17.05848624,-4.730504587,0,-17.05848624,-17.05848624
50,3,7,5,97,Arkansas,Montgomery County,8924,17,84,146,-62,13,67,80,-1,121,9.421793506,16.37597443,-6.954180921,1.458134709,7.515001963,8.973136672
50,3,7,5,99,Arkansas,Nevada County,8326,-2,104,101,3,-4,1,-3,-2,157,12.48949201,12.12921821,0.360273808,-0.480365077,0.120091269,-0.360273808
50,3,7,5,101,Arkansas,Newton County,7805,-32,72,102,-30,1,-2,-1,-1,51,9.20598389,13.04181051,-3.835826621,0.127860887,-0.255721775,-0.127860887
50,3,7,5,103,Arkansas,Ouachita County,23606,-218,235,342,-107,4,-114,-110,-1,352,9.90934008,14.42125237,-4.511912292,0.168669618,-4.807084124,-4.638414506
50,3,7,5,105,Arkansas,Perry County,10352,17,115,135,-20,2,37,39,-2,152,11.11809349,13.05167497,-1.933581476,0.193358148,3.577125731,3.770483879
50,3,7,5,107,Arkansas,Phillips County,18029,-535,279,263,16,-3,-552,-555,4,246,15.24881808,14.37433389,0.874484191,-0.163965786,-30.16970459,-30.33367037
50,3,7,5,109,Arkansas,Pike County,10673,-48,106,129,-23,4,-30,-26,1,196,9.90932037,12.05945592,-2.150135552,0.373936618,-2.804524633,-2.430588015
50,3,7,5,111,Arkansas,Poinsett County,23974,-147,329,337,-8,10,-149,-139,0,341,13.68125585,14.01393076,-0.332674914,0.415843643,-6.196070278,-5.780226635
50,3,7,5,113,Arkansas,Polk County,20049,-113,237,284,-47,5,-71,-66,0,155,11.78781925,14.12548805,-2.337668797,0.24868817,-3.531372013,-3.282683843
50,3,7,5,115,Arkansas,Pope County,64000,345,800,583,217,54,77,131,-3,3568,12.53378246,9.133993968,3.399788492,0.846030316,1.206376562,2.052406878
50,3,7,5,117,Arkansas,Prairie County,8074,-176,76,109,-33,0,-143,-143,0,131,9.311443274,13.35456996,-4.043126685,0,-17.52021563,-17.52021563
50,3,7,5,119,Arkansas,Pulaski County,392680,-936,5112,3774,1338,540,-2808,-2268,-6,8776,13.00273688,9.599438379,3.403298503,1.373528544,-7.142348429,-5.768819885
50,3,7,5,121,Arkansas,Randolph County,17948,303,226,257,-31,-11,346,335,-1,349,12.69912623,14.44104178,-1.741915545,-0.618099064,19.44202512,18.82392605
50,3,7,5,123,Arkansas,St. Francis County,25439,-499,308,315,-7,19,-513,-494,2,4098,11.98980088,12.26229636,-0.272495475,0.739630574,-19.9700255,-19.23039492
50,3,7,5,125,Arkansas,Saline County,121421,1752,1318,1048,270,54,1428,1482,0,1430,10.93367622,8.69384877,2.23982745,0.44796549,11.84619852,12.29416401
50,3,7,5,127,Arkansas,Scott County,10319,-55,110,121,-11,-3,-41,-44,0,79,10.63161456,11.69477601,-1.063161456,-0.289953124,-3.962692698,-4.252645822
50,3,7,5,129,Arkansas,Searcy County,7958,11,92,111,-19,5,25,30,0,71,11.56868909,13.95787488,-2.389185791,0.628733103,3.143665514,3.772398617
50,3,7,5,131,Arkansas,Sebastian County,127753,-112,1687,1265,422,31,-560,-529,-5,2275,13.19938346,9.897581548,3.301801908,0.242549429,-4.381538076,-4.138988647
50,3,7,5,133,Arkansas,Sevier County,17139,-7,280,148,132,-13,-125,-138,-1,173,16.33367362,8.633513198,7.70016042,-0.758349132,-7.29181858,-8.050167712
50,3,7,5,135,Arkansas,Sharp County,17366,166,180,239,-59,4,221,225,0,189,10.41485853,13.82861772,-3.413759185,0.231441301,12.78713186,13.01857316
50,3,7,5,137,Arkansas,Stone County,12457,-60,118,166,-48,-11,-1,-12,0,151,9.449827821,13.29382558,-3.843997758,-0.880916153,-0.080083287,-0.960999439
50,3,7,5,139,Arkansas,Union County,39126,-294,480,547,-67,-1,-227,-228,1,524,12.22213735,13.92814402,-1.706006671,-0.025462786,-5.780052453,-5.805515239
50,3,7,5,141,Arkansas,Van Buren County,16603,70,143,255,-112,8,174,182,0,189,8.631096089,15.3911154,-6.760019314,0.482858523,10.50217286,10.98503139
50,3,7,5,143,Arkansas,Washington County,236961,4181,3255,1558,1697,565,1905,2470,14,8268,13.85870086,6.633442684,7.225258174,2.405580948,8.110852576,10.51643352
50,3,7,5,145,Arkansas,White County,78727,-214,901,812,89,35,-336,-301,-2,3334,11.42907882,10.30012431,1.128954512,0.443970876,-4.262120405,-3.818149529
50,3,7,5,147,Arkansas,Woodruff County,6490,-110,82,98,-16,0,-94,-94,0,106,12.52864782,14.97326203,-2.444614209,0,-14.36210848,-14.36210848
50,3,7,5,149,Arkansas,Yell County,21535,-9,282,234,48,24,-80,-56,-1,323,13.09222591,10.86376193,2.228463985,1.114231992,-3.714106641,-2.599874649
40,4,9,6,0,California,California,39557045,157696,477145,280674,196471,117797,-156068,-38271,-504,825850,12.08629158,7.109595203,4.976696378,2.983849541,-3.953270713,-0.969421172
50,4,9,6,1,California,Alameda County,1666753,8622,19132,11150,7982,10717,-10035,682,-42,36417,11.50837142,6.707000906,4.801370514,6.446540691,-6.036300815,0.410239876
50,4,9,6,3,California,Alpine County,1101,-20,8,6,2,0,-23,-23,1,24,7.200720072,5.400540054,1.800180018,0,-20.70207021,-20.70207021
50,4,9,6,5,California,Amador County,39383,832,296,427,-131,14,944,958,5,4398,7.596171119,10.95799009,-3.361818975,0.359278364,24.22562681,24.58490518
50,4,9,6,7,California,Butte County,231256,2049,2480,2395,85,279,1686,1965,-1,5457,10.77176668,10.40257306,0.369193616,1.211823751,7.32306396,8.534887711
50,4,9,6,9,California,Calaveras County,45602,-40,382,539,-157,26,91,117,0,493,8.373153303,11.81447547,-3.441322169,0.569900487,1.994651703,2.56455219
50,4,9,6,11,California,Colusa County,21627,-48,314,120,194,-4,-240,-244,2,268,14.50279433,5.54246917,8.960325158,-0.184748972,-11.08493834,-11.26968731
50,4,9,6,13,California,Contra Costa County,1150215,5352,12081,8547,3534,3841,-1989,1852,-34,10611,10.52774677,7.448112875,3.079633895,3.347162929,-1.733274425,1.613888504
50,4,9,6,15,California,Del Norte County,27828,400,308,279,29,-2,370,368,3,3064,11.14811061,10.09845085,1.049659766,-0.072390329,13.3922108,13.31982047
50,4,9,6,17,California,El Dorado County,190678,1956,1607,1712,-105,110,1959,2069,-8,1645,8.471270427,9.024775962,-0.553505535,0.579862942,10.32683184,10.90669478
50,4,9,6,19,California,Fresno County,994400,7858,14814,7242,7572,1316,-1006,310,-24,16963,14.95652069,7.311672931,7.644847754,1.328660809,-1.015678399,0.312982409
50,4,9,6,21,California,Glenn County,28047,91,365,219,146,-24,-30,-54,-1,317,13.03501598,7.821009589,5.214006393,-0.857096941,-1.071371177,-1.928468118
50,4,9,6,23,California,Humboldt County,136373,-154,1444,1362,82,4,-232,-228,-8,5545,10.582631,9.98167827,0.60095273,0.029314767,-1.700256504,-1.670941737
50,4,9,6,25,California,Imperial County,181827,253,2851,1033,1818,236,-1811,-1575,10,9052,15.69065578,5.685179733,10.00547604,1.298840675,-9.966951109,-8.668110434
50,4,9,6,27,California,Inyo County,17987,39,175,193,-18,10,48,58,-1,432,9.739807987,10.74161681,-1.001808821,0.556560456,2.671490191,3.228050647
50,4,9,6,29,California,Kern County,896764,7776,13415,6242,7173,942,-313,629,-26,32382,15.02448268,6.990892352,8.033590331,1.055017718,-0.350552596,0.704465122
50,4,9,6,31,California,Kings County,151366,1670,2225,900,1325,-57,399,342,3,16066,14.78100856,5.978834924,8.802173639,-0.378659545,2.650616817,2.271957271
50,4,9,6,33,California,Lake County,64382,220,736,822,-86,-20,327,307,-1,1124,11.45133184,12.78939507,-1.338063231,-0.311177496,5.087752054,4.776574558
50,4,9,6,35,California,Lassen County,30802,-321,298,237,61,16,-403,-387,5,7640,9.624545822,7.65442067,1.970125151,0.516754138,-13.01574485,-12.49899071
50,4,9,6,37,California,Los Angeles County,10105518,-13241,119254,68907,50347,34894,-98608,-63714,126,178334,11.79315335,6.814285623,4.978867724,3.450704319,-9.751448717,-6.300744397
50,4,9,6,39,California,Madera County,157672,1768,2336,1039,1297,-22,496,474,-3,7905,14.89909942,6.626782662,8.272316759,-0.140316861,3.163507411,3.02319055
50,4,9,6,41,California,Marin County,259666,-59,2129,2004,125,545,-717,-172,-12,8222,8.198062731,7.716729786,0.481332946,2.098611643,-2.760925777,-0.662314133
50,4,9,6,43,California,Mariposa County,17471,34,147,157,-10,14,32,46,-2,728,8.422138192,8.995072763,-0.572934571,0.802108399,1.833390627,2.635499026
50,4,9,6,45,California,Mendocino County,87606,-91,1007,875,132,-1,-215,-216,-7,1977,11.4886796,9.982715641,1.50596396,-0.011408818,-2.452895843,-2.464304661
50,4,9,6,47,California,Merced County,274765,3425,4042,1748,2294,85,1052,1137,-6,6696,14.80301407,6.401699307,8.401314766,0.311295447,3.852738942,4.164034389
50,4,9,6,49,California,Modoc County,8777,-71,98,115,-17,10,-65,-55,1,321,11.12056738,13.04964539,-1.929078014,1.134751773,-7.375886525,-6.241134752
50,4,9,6,51,California,Mono County,14250,15,128,46,82,41,-109,-68,1,337,8.987186238,3.229770054,5.757416184,2.878708092,-7.653150781,-4.774442689
50,4,9,6,53,California,Monterey County,435594,117,6006,2688,3318,338,-3544,-3206,5,18086,13.78992068,6.171712754,7.61820793,0.776056142,-8.137109375,-7.361053232
50,4,9,6,55,California,Napa County,139417,-969,1356,1336,20,142,-1131,-989,0,5018,9.692533676,9.549575952,0.142957724,1.014999839,-8.084259282,-7.069259443
50,4,9,6,57,California,Nevada County,99696,193,758,949,-191,25,370,395,-11,1176,7.610479972,9.528160282,-1.91768031,0.251005276,3.714878087,3.965883363
50,4,9,6,59,California,Orange County,3185968,6018,37050,21220,15830,10286,-20104,-9818,6,44926,11.64011224,6.666752541,4.973359695,3.231584196,-6.316135395,-3.084551199
50,4,9,6,61,California,Placer County,393149,7584,3682,3300,382,309,6896,7205,-3,3956,9.456616935,8.475512191,0.981104745,0.793616142,17.71125214,18.50486828
50,4,9,6,63,California,Plumas County,18804,64,160,234,-74,2,136,138,0,278,8.523332623,12.46537396,-3.942041338,0.106541658,7.24483273,7.351374387
50,4,9,6,65,California,Riverside County,2450758,33534,30318,17703,12615,1961,18980,20941,-22,33324,12.4560855,7.273239712,5.182845787,0.805672659,7.797892433,8.603565091
50,4,9,6,67,California,Sacramento County,1540975,13257,19277,11986,7291,4361,1653,6014,-48,22158,12.56365495,7.811794793,4.751860157,2.842252386,1.07733162,3.919584005
50,4,9,6,69,California,San Benito County,61537,1338,787,333,454,-32,914,882,2,289,12.92961819,5.470854965,7.458763225,-0.525727804,15.01610041,14.49037261
50,4,9,6,71,California,San Bernardino County,2171603,18400,30402,14901,15501,1451,1543,2994,-95,37611,14.05935896,6.890944935,7.168414028,0.671012758,0.713558019,1.384570776
50,4,9,6,73,California,San Diego County,3343364,17896,41635,23022,18613,10311,-10835,-524,-193,108137,12.4864444,6.904357465,5.582086938,3.092295622,-3.24944458,-0.157148958
50,4,9,6,75,California,San Francisco County,883305,4139,8953,6620,2333,6387,-4522,1865,-59,24235,10.15959979,7.512180342,2.647419447,7.247778829,-5.13143195,2.116346879
50,4,9,6,77,California,San Joaquin County,752660,10144,10202,5566,4636,1085,4446,5531,-23,15023,13.64655398,7.445277345,6.201276639,1.451334157,5.947125957,7.398460114
50,4,9,6,79,California,San Luis Obispo County,284010,1172,2518,2375,143,168,869,1037,-8,16232,8.884215874,8.379671446,0.504544428,0.592751496,3.066077679,3.658829175
50,4,9,6,81,California,San Mateo County,769545,737,8774,5331,3443,4618,-7319,-2701,-5,8815,11.40700476,6.930788967,4.476215797,6.00382357,-9.515371309,-3.51154774
50,4,9,6,83,California,Santa Barbara County,446527,921,5353,3234,2119,965,-2155,-1190,-8,19626,12.00045285,7.250040073,4.750412775,2.163354567,-4.83111823,-2.667763663
50,4,9,6,85,California,Santa Clara County,1937570,4187,22347,11467,10880,17893,-24645,-6752,59,30975,11.54599397,5.92463923,5.621354741,9.244751874,-12.73329849,-3.488546619
50,4,9,6,87,California,Santa Cruz County,274255,-850,2709,1961,748,266,-1865,-1599,1,14048,9.862385321,7.139216543,2.723168778,0.968399592,-6.789718946,-5.821319353
50,4,9,6,89,California,Shasta County,180040,501,1995,2144,-149,178,483,661,-11,2834,11.09630985,11.9250568,-0.828746951,0.990046694,2.686475017,3.67652171
50,4,9,6,91,California,Sierra County,2987,-22,32,46,-14,0,-8,-8,0,33,10.67378252,15.34356238,-4.669779853,0,-2.66844563,-2.66844563
50,4,9,6,93,California,Siskiyou County,43724,-60,456,559,-103,14,34,48,-5,576,10.42190428,12.77597477,-2.354070485,0.319970746,0.777071811,1.097042556
50,4,9,6,95,California,Solano County,446610,2733,5155,3624,1531,609,609,1218,-16,11396,11.57793432,8.139366437,3.438567885,1.367790883,1.367790883,2.735581766
50,4,9,6,97,California,Sonoma County,499942,-3304,4789,4403,386,517,-4212,-3695,5,10921,9.547562371,8.778015686,0.769546685,1.030714084,-8.397229632,-7.366515548
50,4,9,6,99,California,Stanislaus County,549815,4548,7717,4050,3667,538,370,908,-27,6458,14.09392173,7.396706365,6.697215368,0.982574821,0.675748483,1.658323304
50,4,9,6,101,California,Sutter County,96807,369,1342,812,530,216,-374,-158,-3,754,13.88910451,8.403839685,5.485264819,2.235504153,-3.870734042,-1.63522989
50,4,9,6,103,California,Tehama County,63916,198,774,644,130,-22,96,74,-6,842,12.12842973,10.09135497,2.037074761,-0.344735729,1.504301362,1.159565633
50,4,9,6,105,California,Trinity County,12535,-191,103,163,-60,0,-131,-131,0,385,8.154863228,12.90526899,-4.750405764,0,-10.37171925,-10.37171925
50,4,9,6,107,California,Tulare County,465861,2764,6970,3052,3918,103,-1256,-1153,-1,5053,15.00606055,6.570802986,8.435257568,0.221753836,-2.70410503,-2.482351193
50,4,9,6,109,California,Tuolumne County,54539,500,447,559,-112,49,567,616,-4,3584,8.23371217,10.2967452,-2.063033027,0.902576949,10.4441047,11.34668165
50,4,9,6,111,California,Ventura County,850967,165,9370,6204,3166,1019,-4010,-2991,-10,11371,11.01207038,7.291236355,3.720834026,1.197577345,-4.712743034,-3.515165689
50,4,9,6,113,California,Yolo County,220408,2032,2394,1350,1044,1051,-60,991,-3,10174,10.91197491,6.153369312,4.758605601,4.79051196,-0.273483081,4.51702888
50,4,9,6,115,California,Yuba County,78041,1266,1242,522,720,19,529,548,-2,1138,16.04485325,6.743489045,9.3013642,0.245452666,6.833918975,7.079371641
40,4,8,8,0,Colorado,Colorado,5695564,79662,66249,38367,27882,8207,43293,51500,280,121148,11.71360105,6.783736078,4.929864971,1.451093961,7.654710716,9.105804676
50,4,8,8,1,Colorado,Adams County,511868,7440,6894,3065,3829,910,2675,3585,26,4461,13.56691358,6.031707298,7.535206279,1.790816849,5.264214363,7.055031211
50,4,8,8,3,Colorado,Alamosa County,16683,140,206,111,95,-2,49,47,-2,1272,12.39992777,6.681514477,5.718413291,-0.120387648,2.949497382,2.829109733
50,4,8,8,5,Colorado,Arapahoe County,651215,7083,7870,4128,3742,2160,1166,3326,15,4303,12.1511842,6.373581751,5.777602449,3.335013707,1.800289807,5.135303513
50,4,8,8,7,Colorado,Archuleta County,13765,448,137,96,41,9,395,404,3,129,10.11742117,7.089579795,3.027841371,0.664648106,29.17066686,29.83531497
50,4,8,8,9,Colorado,Baca County,3585,22,39,48,-9,0,31,31,0,82,10.91214326,13.43033016,-2.518186905,0,8.673754897,8.673754897
50,4,8,8,11,Colorado,Bent County,5882,25,36,50,-14,2,36,38,1,1950,6.133401482,8.51861317,-2.385211688,0.340744527,6.133401482,6.474146009
50,4,8,8,13,Colorado,Boulder County,326078,2005,2663,1888,775,807,435,1242,-12,11627,8.191943102,5.807881554,2.384061549,2.482500219,1.338150676,3.820650895
50,4,8,8,14,Colorado,Broomfield County,69267,1035,698,383,315,53,665,718,2,282,10.15280111,5.570949607,4.581851504,0.770914698,9.67279762,10.44371232
50,4,8,8,15,Colorado,Chaffee County,20027,376,142,165,-23,0,397,397,2,1475,7.157618832,8.316951459,-1.159332628,0,20.01108927,20.01108927
50,4,8,8,17,Colorado,Cheyenne County,1876,16,23,18,5,8,3,11,0,43,12.31263383,9.635974304,2.676659529,4.282655246,1.605995717,5.888650964
50,4,8,8,19,Colorado,Clear Creek County,9605,23,71,60,11,20,-8,12,0,84,7.400844322,6.254234638,1.146609684,2.084744879,-0.833897952,1.250846928
50,4,8,8,21,Colorado,Conejos County,8200,47,90,70,20,1,27,28,-1,36,11.00715465,8.561120284,2.446034367,0.122301718,3.302146395,3.424448114
50,4,8,8,23,Colorado,Costilla County,3828,56,34,29,5,6,45,51,0,0,8.947368421,7.631578947,1.315789474,1.578947368,11.84210526,13.42105263
50,4,8,8,25,Colorado,Crowley County,5858,60,23,39,-16,0,75,75,1,2811,3.94646534,6.691832533,-2.745367193,0,12.86890872,12.86890872
50,4,8,8,27,Colorado,Custer County,4954,81,31,37,-6,0,86,86,1,150,6.309148265,7.530273736,-1.221125471,0,17.50279841,17.50279841
50,4,8,8,29,Colorado,Delta County,30953,416,294,386,-92,2,507,509,-1,713,9.562530493,12.55488697,-2.992356481,0.065051228,16.49048626,16.55553749
50,4,8,8,31,Colorado,Denver County,716492,11053,9619,4916,4703,1816,4458,6274,76,16311,13.52948912,6.91454086,6.614948264,2.554273027,6.270346451,8.824619479
50,4,8,8,33,Colorado,Dolores County,2074,21,12,11,1,0,21,21,-1,0,5.815362249,5.330748728,0.484613521,0,10.17688394,10.17688394
50,4,8,8,35,Colorado,Douglas County,342776,7108,3541,1397,2144,396,4554,4950,14,630,10.43859184,4.118247048,6.320344789,1.167377116,13.42483683,14.59221395
50,4,8,8,37,Colorado,Eagle County,54993,1,622,137,485,87,-571,-484,0,78,11.31063327,2.491248807,8.819384462,1.582033914,-10.38323408,-8.801200164
50,4,8,8,39,Colorado,Elbert County,26282,547,220,142,78,15,455,470,-1,73,8.458773093,5.459753542,2.999019551,0.576734529,17.49428072,18.07101525
50,4,8,8,41,Colorado,El Paso County,713856,13056,9651,4753,4898,265,7844,8109,49,20304,13.64430646,6.719654814,6.924651647,0.374649385,11.08962179,11.46427117
50,4,8,8,43,Colorado,Fremont County,48021,414,376,539,-163,-4,580,576,1,8412,7.86380558,11.27284896,-3.409043376,-0.083657506,12.1303384,12.04668089
50,4,8,8,45,Colorado,Garfield County,59770,657,816,357,459,27,171,198,0,884,13.72778278,6.005904965,7.721877813,0.454228107,2.876778009,3.331006115
50,4,8,8,47,Colorado,Gilpin County,6121,95,45,27,18,-2,77,75,2,49,7.409236849,4.445542109,2.963694739,-0.329299415,12.6780275,12.34872808
50,4,8,8,49,Colorado,Grand County,15525,169,130,71,59,8,100,108,2,222,8.41941647,4.598296687,3.821119782,0.518117937,6.476474207,6.994592144
50,4,8,8,51,Colorado,Gunnison County,17246,315,145,75,70,-2,244,242,3,1100,8.485238611,4.388916523,4.096322088,-0.117037774,14.27860842,14.16157065
50,4,8,8,53,Colorado,Hinsdale County,811,20,2,4,-2,0,22,22,0,56,2.496878901,4.993757803,-2.496878901,0,27.46566792,27.46566792
50,4,8,8,55,Colorado,Huerfano County,6889,244,46,97,-51,0,293,293,2,165,6.797694695,14.33426925,-7.536574553,0,43.29835969,43.29835969
50,4,8,8,57,Colorado,Jackson County,1399,20,13,11,2,0,19,19,-1,2,9.35925126,7.919366451,1.439884809,0,13.67890569,13.67890569
50,4,8,8,59,Colorado,Jefferson County,580233,4416,6018,4571,1447,468,2483,2951,18,8757,10.41131439,7.907962458,2.503351931,0.809653562,4.295661952,5.105315514
50,4,8,8,61,Colorado,Kiowa County,1383,16,18,18,0,0,16,16,0,14,13.09090909,13.09090909,0,0,11.63636364,11.63636364
50,4,8,8,63,Colorado,Kit Carson County,7163,11,86,72,14,4,-8,-4,1,58,12.0153685,10.05937828,1.95599022,0.558854349,-1.117708697,-0.558854349
50,4,8,8,65,Colorado,Lake County,7824,71,77,28,49,-8,29,21,1,152,9.886370932,3.595043975,6.291326956,-1.027155421,3.723438403,2.696282981
50,4,8,8,67,Colorado,La Plata County,56310,769,524,363,161,-8,612,604,4,1800,9.369607782,6.49077791,2.878829872,-0.143047447,10.9431297,10.80008225
50,4,8,8,69,Colorado,Larimer County,350518,6525,3395,2261,1134,316,5048,5364,27,9369,9.776663005,6.51105598,3.265607024,0.909992786,14.53684679,15.44683958
50,4,8,8,71,Colorado,Las Animas County,14503,272,131,157,-26,11,287,298,0,862,9.118117909,10.9278207,-1.809702791,0.765643489,19.97633466,20.74197814
50,4,8,8,73,Colorado,Lincoln County,5610,80,57,45,12,1,67,68,0,1011,10.23339318,8.078994614,2.154398564,0.179533214,12.02872531,12.20825853
50,4,8,8,75,Colorado,Logan County,21528,-137,231,202,29,24,-190,-166,0,3057,10.69617762,9.353367444,1.342810178,1.111291181,-8.797721853,-7.686430672
50,4,8,8,77,Colorado,Mesa County,153207,1801,1695,1474,221,-55,1629,1574,6,4660,11.128875,9.677853539,1.45102146,-0.361113938,10.69553827,10.33442434
50,4,8,8,79,Colorado,Mineral County,776,17,6,6,0,0,18,18,-1,0,7.817589577,7.817589577,0,0,23.45276873,23.45276873
50,4,8,8,81,Colorado,Moffat County,13188,93,169,90,79,6,9,15,-1,102,12.86002359,6.848533273,6.011490317,0.456568885,0.684853327,1.141422212
50,4,8,8,83,Colorado,Montezuma County,26158,10,262,281,-19,-14,45,31,-2,243,10.01797117,10.74446526,-0.726494092,-0.535311437,1.720643903,1.185332467
50,4,8,8,85,Colorado,Montrose County,42214,429,441,451,-10,0,438,438,1,542,10.500125,10.73822307,-0.238098073,0,10.42869558,10.42869558
50,4,8,8,87,Colorado,Morgan County,28558,330,420,252,168,93,69,162,0,563,14.7923784,8.875427042,5.916951361,3.275455218,2.430176452,5.70563167
50,4,8,8,89,Colorado,Otero County,18432,29,211,212,-1,1,30,31,-1,558,11.45649518,11.51079137,-0.054296186,0.054296186,1.628885571,1.683181757
